URL,Verdict
http://www.kid.org.il/,2
http://www.skyline-begleitservice.com/,-2
http://www.exhibitionist-public-nudity.com/,-2
http://www.oaklandzoo.org/meet_the_animals/chimpanzee,2
http://www.danielallen.net/,-1
http://www.gamershell.com/pc/ceville/,2
http://alpha-cow.com/sites/amateur/amateurexhibitionist/,-2
http://www.lmisf.com/,1
http://www.grimmfairytales.com,2
http://www.cs.unm.edu/~immsec/,1
http://www.acdshe.com/,-1
http://www.gamespot.com/pc/strategy/civilizationiv/,2
http://www.acti-singapore.org/,-1
http://www.ace.mmu.ac.uk/kids/globalwarming.html,2
http://www.holgers.com/,-1
http://www.newadvent.org/cathen/09655b.htm,-1
http://www.max-porno.com/adult-sex-cartoons/,-2
http://www.salvador-dali.org/fr_index.html,2
http://news.bbc.co.uk/1/hi/business/1917884.stm,-1
http://www.desert-tropicals.com/plants/lamiaceae/lamium_maculatum.html,1
http://www.pbs.org/wgbh/nova/cancer/,2
http://www.mass.gov/dfwele/dfw/dfwsal.htm,2
http://www.wynnsolutions.com,1
http://www.dataride.com/,1
http://industrial.toyota.com.au/,1
http://www.poptarts.com/,2
http://www.dildo-more.de/,-2
http://www.lovetoytest.net/,-2
http://www.careers.cmich.edu/,1
http://tools.ietf.org/html/rfc1972,1
http://www.geocities.com/pag_sax/xadreco/index-en.html,-1
http://www.blue2.co.uk/,1
http://www.julekalender2001.leithoff.dk/,-2
http://www.free-porn4u.com/facesitting/,-2
http://www.freewebs.com/neopian_tribe/,2
http://www.holy-angels.org/,-1
http://www.ewb-la.org/,-1
http://www.free-nude-pussy-pictures.com/eating-pussy/,-2
http://www.qsl.net/vo1brk/,-1
http://www.mmc4life.de/,-1
http://www.hyperfeet.de/,-2
http://www.angelfire.com/pop/myself2/,-1
http://www.teenboysgallery.com/,-2
http://www.cooldevices.com,-2
http://www.haro-online.com/movies/cat_in_the_hat.html,-1
http://www.fullasagoog.com/,1
http://pokmaster.webz.cz/,2
http://www.nenature.com/americanwigeon.htm,2
http://shortcake.jpamerican.com/,2
http://www.poemitas.com/cosicosas.htm,2
http://www.bbc.co.uk/weather/world/country_guides/results.shtml?tt=tt002400,2
http://digilander.libero.it/bigen/,2
http://www.lezpic.com/hot-blonde-sex/index.html,-2
http://www.animecritic.com/dual/anr-dual.html,-1
http://www.gamespot.com/psp/puzzle/puzzlescape/,2
http://members.tripod.com/wilnyckyj/home.html,-1
http://www.aquadocinc.com/,1
http://guides.gay.ru/,-2
http://www.ucmp.berkeley.edu/diapsids/dinobuzz.html,2
http://www.wooster-products.com/,1
http://shit-top.com/,-2
http://www.alfeararebooks.com/,-1
http://www.tandggroup.com/,1
http://eo.ucar.edu/webweather/lightning.html,2
http://www.xtrasex.com/free/fist/index.htm,-2
http://www.aasha.org.pk/,-1
http://www.superiorpics.com/charlize_theron/,-2
http://nienkehinton.blogspot.com,-1
http://www.repromed.com.au/,1
http://cds.esmartbiz.com/,-1
http://www.1up.com/do/reviewpage?cid=3155064,2
http://www.marshmallowpeeps.org/tops/,2
http://www.hotpussyass.com/hardcore_asses/index.html,-2
http://www.pornzite.com/handball/,-2
http://www.heatwagon.com/,1
http://members.miniature.net/lyn/,-1
http://www.nutts.demon.co.uk/,1
http://www.york.ac.uk/depts/educ/,1
http://www.npr.org/templates/story/story.php?storyid=1816191,-1
http://www.charles.kaiser.name,-1
http://www.newadvent.org/cathen/05602c.htm,-1
http://www.usd.edu/smm/,2
http://www.communicationselectronics.com/,1
http://rome.recitus.qc.ca/,2
http://www.kindra.com/mc/,-2
http://www.donotdisturb.fr/,-2
http://www.gamefaqs.com/console/ps2/data/925558.html,2
http://www.wiseupkids.com/informacion/astronomia/saturno.pdf,2
http://tabletennis.acreativedesktop.com,1
http://popmatters.com/film/reviews/b/bringing-down-the-house.shtml,-1
http://www.geocities.com/southbeach/boardwalk/8296/,-2
http://www.nancysfloral.com/,-1
https://www.cia.gov/library/publications/the-world-factbook/geos/mx.html,2
http://www.laviarte.it,-1
http://www.totalbabes.com/,-2
http://www.geocities.com/vaccarorotts2003/,-1
http://www.lonestarspice.com,-1
http://www.bustymisstaylorj.escortwww.com,-2
http://www.uncledow.com/,-1
http://www.geocities.com/garfield_world2002/,2
http://jamesbond007.net/hmtl/sommaire.html,2
http://appliedenergyco.com/,1
http://www.avataraustin.com,1
http://revistatrip.uol.com.br,-2
http://pseudo-poseidonios.net/durufle/,-1
http://www.007annuaire.com/,-2
http://gohan_2002.tripod.com/dragonballzplatnium/,2
http://www.ballistic-racing.com,1
http://www.healingwaterschurchofgod.org,-1
http://www.edwe.com/,-1
http://www.geocities.com/surrealista1/index.html,-1
http://www.geocities.com/nicubunu/,-1
http://kingdomhearts.rpgplanet.gamespy.com/,2
http://es.wikipedia.org/wiki/saturno_%28planeta%29,2
http://www.ohsu.edu/health/health-topics/topic.cfm?id=9042&amp;parent=11967,1
http://www.sdflash.net/,1
http://xbox360.ign.com/objects/815/815933.html,2
http://www.call-girls.net/,-2
http://www.freewebs.com/iainstewartproductions/,2
http://www.calodges.org/no378/,-1
http://www.silkroadstudies.org/,-1
http://mathstory.com/,2
http://library.thinkquest.org/c0111401/,2
http://www.sexogratisanal.com,-2
http://www.hellbabe.com/avssites/lesbian_lingerie/index.html,-2
http://billyhatcher.3dactionplanet.gamespy.com/,2
http://www.gobsofjobs.com,1
http://www.sweeterotica.com/,-2
http://www.ac.edu/sports/new_showsport.php?sport_id=6,1
http://www.geocities.com/yvain.geo/shakhist.html,2
http://www.mnsu.edu/emuseum/cultural/northamerica/seminole.html,2
http://www.ruralwomyn.net/domvio.html,-1
http://ps2.gamezone.com/gzreviews/r24621.htm,2
http://www.boobs-breasts.com/0201/sabina/main-sk.html,-2
http://www.mrdowling.com/614china.html,2
http://ammandamccabe.tripod.com/,-1
http://www.communityvs.com/,1
http://www28.atwiki.jp/seinen_comic/,-2
http://diamond22.homestead.com/,-2
http://www.delightsfantasyart.com/,-1
http://www.drcnet.org/,-1
http://www.sogostosas.com,-2
http://www.studiomilk.com/ichigomilk/,-2
http://forums.caves.org/,-1
http://www.pref.shimane.jp/kodomo/,2
http://www.marlin.ac.uk/species/zanardiniatypus.htm,1
http://www.meretoptical.com/,1
http://www.teremoc.ru/,2
http://clearstage.com,1
http://www.bitweb.com/,1
http://www.solarviews.com/eng/moon.htm,2
http://trailblazerbooks.com/,2
http://www.rexgetz.com/,-1
http://revelation13.net/kingjames15a.html,-1
http://www.lovestore.nu/,-2
http://www.terra.es/personal/fraile/wally/wally.htm,2
http://kyanags.org/,-1
http://123crush.com/,-2
http://www.strath.ac.uk/business/,1
http://www.geocities.com/athens/delphi/8239/,-1
http://users.stargate.net/~elcore/2ndsprng.htm,-1
http://www.sexohp.com.br,-2
http://www.pediatrics.emory.edu/divisions/neurology/ptinfo07.htm,1
http://www.gruphepsi.org/,2
http://library.thinkquest.org/4116/history/archimedes.htm,2
http://www.emma-arvo.net/joven.htm,2
http://www.innovations-report.com/,1
http://www.vanessaf.ch/scripts/eroticstories.asp,-2
http://groups.yahoo.com/group/frodo_slash/,-2
http://www.usdoj.gov/crt/indian/broch.html,2
http://www.hedonistisch.com/,-2
http://www.grouponepetproducts.com/,-1
http://www.btinternet.com/~fraser.ross/,1
http://xyzbluebook.org/teenlesbianlickers/,-2
http://www.aip.org/history/einstein/atoms.htm,2
http://www.faustina-message.com/,-1
http://www.blue18.de/,-2
http://www.yikesinc.com,1
http://www.scottdeweycpa.com,1
http://www.1up.com/do/gameoverview?cid=3170299,2
http://odyssee-animee.ifrance.com,2
http://www.eb.pref.okinawa.jp/kids/,2
http://www.lordlucan.b-h-e.com/,-2
http://www.shelteredshrubs.com/,2
http://www.xxxfetish-sex.com/bondage/index.html,-2
http://tools.ietf.org/html/rfc3051,1
http://www.adventure-games.gr/,2
http://www.santools.com/smartmon.html,1
http://www.reelplay.com/,1
http://dewey.library.upenn.edu/sceti/printedbooksnew/index.cfm?textid=lear_pope&amp;pageposition=1,-1
http://www.pinkcenterfold.com/pussy_licking_lesbians/,-2
https://www.cia.gov/library/publications/world-leaders-1/world-leaders-h/honduras.html,2
http://www.cbiztechnologies.com/,1
http://www.orgasm-denial.biz/teasing-and-denial/,-2
http://www.fileplanet.com/103644/section/war-rock,2
http://www.themint.org/,2
http://www.hbccs.org/,-1
http://r.webring.com/hub?ring=skk,-2
http://www.camphomitakoda.org/,2
http://www.nordiskamuseet.se/exhibs/tidsmaskinen/,2
http://www.rubber-lovers.com/,-2
http://www.megasonics.com/,1
http://www.partingwishes.com/,-1
http://www.nok.com.pl/,1
http://6now.net/nakedxpublicpark/,-2
http://www.letzzep.com/,-1
http://www.mequonsoccerclub.com/,1
http://www.troop63mi.com/,-1
http://www.sexteenfree.com/,-2
http://membres.lycos.fr/dvdmaths/,2
http://www.immoralman.com/fairy_vixen/,-2
http://rossmannphotography.com,1
http://www.universe42.com,-1
http://www.kidsplanet.org/factsheets/humpback_whale.html,2
http://internt.nhm.ac.uk/jdsml/nature-online/dino-directory/detail.dsml?genus=ankylosaurus,2
http://www.state.gov/p/af/ci/mr/,2
http://www.rickenbacker.com/factory_woodshop.asp,2
http://www.freewebs.com/sheepeggs/,-1
http://www.girlswithhair.com/,-2
http://www.geocities.com/guides211tha/index.html,2
http://www.freewebs.com/cmplopes/,-1
http://www.missbrooke.com/,-1
http://www.aimb.org/imb2006/,1
http://dallas.bizjournals.com/dallas/stories/2001/11/05/daily52.html,-1
http://nds.gamezone.com/gzreviews/r32895.htm,2
http://www.factmonster.com/ce6/people/a0823366.html,2
http://www.umanitoba.ca/faculties/arts/anthropology/tutor/kinmenu.html,-1
http://aidyarts.com/,-1
http://www.pbs.org/wgbh/nova/spacewatch/comets.html,2
http://www.bigpawoutfitters.com,-1
http://groups.yahoo.com/group/hobbitslash/,-2
http://crazy4cinema.com/review/filmse/f_english.html,-1
http://fantasie-hard.com/,-2
http://www.original-lizard.com/,1
http://tranny-online.com/latestpicstrann/,-2
http://groups.yahoo.com/group/erik-karol/,-1
http://www.hi.is/~sveinne/sveinnee.html,1
http://www.sadisticeroticism.com/badgirl/index.html,-2
http://www.nova-vision.com/,1
http://members.iinet.net.au/~potters2/,-1
http://www.pbs.org/wnet/nature/episodes/secret-garden/introduction/3043/,2
http://www.geocities.com/zoodesmots/,2
http://billyball.free.fr/,2
http://www.wasteland.com/,-2
http://www.neurohealth.org,1
http://www.fairfieldhills.com,-1
http://www.quantummuse.com/writedrink.html,-1
http://www.interactivetheatre.com/,1
http://www.stupidasscunt.com/,-2
http://www.fisting-lesbians.com/,-2
http://www.bbc.co.uk/nature/wildfacts/factfiles/177.shtml,2
http://www.bethhouston.com,-1
http://www.seattledollhouseshow.com/,-1
http://tv.groups.yahoo.com/group/the-fugitive-views-and-reviews/,-1
http://www.kanter.com/,-1
http://www.ricepolakgallery.com,-1
http://www.cybersexnetwork3.com/naughtymodels/preview.html,-2
http://vanoce.vira.cz/,2
http://www.iac-bsa.org/camping/camp%20avondale/avondale%20scout%20reservation.htm,-1
http://schism.tktv.net/,-2
http://naughty-porn-star.com/free/lesb/,-2
http://www.gamefaqs.com/console/xbox/data/925151.html,2
http://www.stageagent.com/shows.php?id=750,-1
https://www.cia.gov/library/publications/the-world-factbook/geos/as.html,2
http://www.heatingyourpond.com/,-1
http://home.wanadoo.nl/hiketeam/,2
http://www.hophunt.com,1
http://www.fetisch-paradies.de/,-2
http://www.thechickenlady.com/,1
http://baseball.espn.go.com/mlb/players/profile?statsid=4305,1
http://www.ministryserver.com/dsmtext/ottext00.htm,-1
http://www.killrockstars.com/,1
http://nt.jcsm.com/,1
http://www.flaginfo.com/,1
http://www.amateur-movie.com/mature-redhead/index.html,-2
http://enciclopedia.us.es/index.php/planeta_mercurio,2
http://www.canetoads.com.au/,2
http://nettforlaget.net/spill.php,2
http://members.lycos.nl/sexypam/,-1
http://www.gwumc.edu/sphhs/hirsh/,1
http://bum.ru/,-2
http://www.houseofpain-tattoo.com/,-1
http://games.teamxbox.com/xbox-360/1851/infinite-undiscovery/,2
http://www.stcloudapo.org/,1
http://www.gamespot.com/pc/action/maelstrom06/,2
http://www.trainweb.org/oldmainline/bwamake3.htm,-1
http://www.turtletrack.org/issues00/co05062000/co_05062000_powwow.htm,2
http://xbox360.gamespy.com/xbox-360/nascar-09/,2
http://www.currentfilm.com/dvdreviews4/britneyvegasdvd.html,-1
http://www.scuba.ph,-1
http://www.newburlesque.com,-2
http://www.storybooksaintbernards.com/,-1
http://www.suehaasler.com/,-1
http://the-office.com/bedtime-story/,2
http://www.econoporn.com/,-2
http://www.nolo.com/resource.cfm/catid/1745d9a3-d50d-4aad-bfb3ed609a4ee3f5/,1
http://www.gbseals.com,1
http://blue.alicesoft.com/,-2
http://www.drowsychaperoneontour.com/,-1
http://www.pornredhead.com/natural-redhead/index.html,-2
http://www.gaystation.info/,-2
http://www.purpledollars.com/,-2
http://www.whatscookingamerica.net/history/pizza/pizzarecipes.htm,1
http://adrianboerboels.com,-1
http://www.ibiblio.org/pub/docs/books/gutenberg/etext04/scprv10.txt,-1
http://www.g5software.com,-1
http://www.gaybabydiaperhangout.com,-2
http://ecuadorphotos.tripod.com/leica/leica.html,-1
http://edentalstuff.com/,-1
http://www.jf-kappeln-mehlby.de/,2
http://www.bizarre-free-porn-pics-free-porn-pics-free-porn-pics.com/best-lesbian-free-porn/,-2
http://www.ue.freeuk.com/,-2
http://www.rand.com,1
http://neqjcc.tripod.com,-1
http://partisans.spurious.biz/~pkremer/projects/chemglobe/ptoe/_/39.html,1
http://members.cox.net/lowbrau/lowbrau.html,-1
http://www.astronautical.org/,1
http://www.vuyani.co.za/,-1
http://www.gutenberg.org/etext/4043,-1
http://www.uwp.edu/academic/environmental.studies/,1
http://www.geocities.com/soho/museum/7875/,-1
http://www.newadvent.org/cathen/10354a.htm,-1
http://www.shopoakpark.com/webcam/,1
http://www.bikenorthwoods.com/,1
http://www.black-female-models.com/f09-sue-poses-bed/index.html,-2
http://millercenter.org/academic/americanpresident/buchanan,2
http://www.ussnowboarding.com,2
http://www.jonmichaelsmusic.com/,-1
http://www.geocities.com/cherylyoderlabradors/,-1
http://www.macomb.lib.mi.us/macatt/,-1
http://www.ddmistudios.com/,1
http://www.cours.fse.ulaval.ca/ten-20727/sitesdescours/000_12automne2003/20727/soleil/,2
http://www.porndorado.com/q/bigcock/index.htm,-2
http://www.nancys-free-cum-swapping-porn.com/,-2
http://www.xxxfun-sites.com/ama4/nakedamateur.html,-2
http://www.jumonville.org/,2
http://civil.queensu.ca/,1
http://www.camerons-free-big-gay-cock-pics.com/,-2
http://www.iconmedia.org,-1
http://www.njdistrict.org/,-1
http://www.lesbian-pussy-porn.com/lesbian-free-sex/,-2
http://www.worldwidebabes.com/philippines/,-2
http://www.thebigzoo.com/animals/white_rhinoceros.asp,1
http://www.laurencemillergallery.com/,-1
http://www.geocities.com/pinkdancerbear/kaylaj.html,2
http://www.geocities.com/tokyo/garden/5024/pokemon/poke.html,2
http://home.att.net/~sunglopoms/,-1
http://www.usc.edu/dept/las/ealc/chinling/articles/tsai6.pdf,1
http://www.slip2shore.com/,1
http://www.island-of-freedom.com/wittgen.htm,-1
http://www.billybear4kids.com/holidays/christmas/christms.htm,2
http://en.wikipedia.org/wiki/cambodia,2
http://www.ls-community.de/,-2
http://www.golfbreaks.com/,1
http://www.gamepro.com/microsoft/xbox/games/reviews/18281.shtml,2
http://www.towarzyskie.wieczor.pl/,-2
http://www.shoujoai.com/,-2
http://www.thelesbiansite.com/sites/swingingsisters/index.shtml,-2
http://www.tinacox.com/,-1
http://www.freeeaglenativearts.com/,-1
http://www.ambulatory-monitoring.com/,1
http://www.kewlkids.net/,2
http://virtualsociety.sbs.ox.ac.uk/,1
http://www.explainthatstuff.com/,2
http://foxyroxy.republika.pl/,-1
http://www.suite34.com/,-2
http://www.lonvig.dk/lucca-fr.rss.xml,2
http://www.geocities.com/athens/cyprus/1303/main.html,2
http://www.liturgiesonline.com.au/,-1
http://www.santori-ni.com/,-2
http://www1.odn.ne.jp/fpic/hiroba/hyousi_index2.htm,2
http://www.geocities.com/lueb1/logan_remy.htm,-2
http://www.harborcovenant.org/,-1
http://www.tits-fucking-pics.com/boob_fucking/,-2
http://www.art-erotisme.com/,-2
http://www.randomaccents.com/,-1
http://www.herz-macht.de/,-2
http://www.sweethour.com/sweet-mature-babes/,-2
http://www.iron-rose.com/ir/support_groups.htm,-2
http://www.rss.org.uk/,1
http://www.nu-en-or.com/,-2
http://lazyhorse.freeservers.com/,1
http://leslesbiennes.netpass.tv/,-2
http://www.balletarts.org/,2
http://apmp.berkeley.edu,1
http://www.free-porn-hardcore-sex-pictures.com/hardcore-teen-sex/,-2
http://tiger.census.gov/cgi-bin/mapbrowse-tbl,1
http://www.geocities.com/usswasp9107/index.html,-1
http://www.casemanagerpro.com,-1
http://www.tukarinfobispak.com,-2
http://www.atlantacenterfolds.com/,-2
http://www.marketing-online.net,1
http://www.gameboomers.com/wtcheats/pctt/toonstruck.htm,-1
http://www.retroraunch.com/,-2
http://www.courtneyx.com/,-2
http://www.sweetrebecca.com/,-2
http://www.sanmatiexports.com,1
http://www.croatianvideo.com,-2
http://homepage3.nifty.com/salon/,2
http://www.hotsexsites.org/nude-male-celebrities/ben-affleck-nude-pictures/,-2
http://www.learningplanet.com/act/rats/rats3.htm,2
http://www.adspecs.co.nz/escorts.htm,-2
http://didier.arlabosse.free.fr/balles/english/index.html,-1
http://www.ipm.iastate.edu/ipm/iiin/silverfi.html,1
http://bernicesandler.com,-1
http://www.otniel.110mb.com/,2
http://us.imdb.com/title/tt0161841/,-1
http://groups.yahoo.com/group/multiracialteens/,-1
http://www.srcf.ucam.org/gcbc/,1
http://www.mxl.cetys.mx/neto/halloween.htm,2
http://www.alphabetandletter.com/,2
http://www.ac.wwu.edu/~denham/handouts.htm,1
http://www.panix.com/~jederahi/pm/philmont.htm,-1
http://www.sirenadive.com,-1
http://www.quikpixxx.com/,-2
http://www.hornytoad.com.au/,-2
http://www.m-spot.com/,-2
http://ps2.gamezone.com/gzreviews/p29126.htm,2
http://www.whitehouse.gov/history/presidents/index.html,2
http://hej3.as.utexas.edu/~www/sn/,1
http://www.masterracklodge.com/,-1
http://members.tripod.com/cockerpages/,-1
http://www.detskascena.cz/,2
http://sex-and-pantyhose.com/fs/teen_beauty_in_stockings/index.html,-2
http://tales.namco.com/legendia/,2
http://www.freewebs.com/sharpdresseddogs/flynn.htm,-1
http://www.attitudes.ptibook.com/,-2
http://www.greatcovegolf.com/,1
http://www.totalnudes.com/,-2
http://www.campdixie.org/,2
http://www.afro.com/children/myths/myths.html,2
http://sharjahjamaat.org/,-1
http://members.tripod.com/~ibwa/,-1
http://www.blueberry.se/uffe/,-1
http://www.gypsumtechnologies.com,1
http://www.naked-lesbian-oral-sex.com/free_adult_upskirt_site/,-2
http://nav.webring.com/cgi-bin/navcgi?ring=tdh;list,-2
http://antoki.16.forumer.com/index.php,-2
http://kidshealth.org/teen/safety/safebasics/winter_safety.html,2
http://www.vincenzolascola.com/,-1
http://www.clubseaview.com/,-1
http://www.sexuality.org/sextoys.html,-2
http://kids.getnetwise.org/,2
http://www.sablesys.com/,1
http://www.atomicvacuum.com/index1.htm,1
http://www.wolzenlaw.com/,-1
http://www.judson.edu/content.asp?id=80676,1
http://www.thexxxarchive.com/cr/oldies/a.htm,-2
http://www.hydrothrift.com,1
http://wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?db=:1873493,-1
http://www.ccvappleton.com/,-1
http://www.microscopy-uk.org.uk/mag/artdec03/jmcsnails.html,1
http://www.iceicebaby.com/davia-ardell/,-2
http://www.scotlandthemovie.com/movies/flife.html,-1
http://www.airheritage.org/,1
http://www.beyondphototips.com/,-1
http://twistmagazine.hollywood.com/,2
http://www.lonehollow.com/,-1
http://www.zoopee.org/~alsbergt/cspage/freedom/,1
http://www.totaldiscrepair.com,-1
http://aliceparker.com/,-1
http://rogerebert.suntimes.com/apps/pbcs.dll/article?aid=/19980102/reviews/801020302/1023,-1
http://www.thelandingstrip-club.com,-2
http://www.funproducts.com/,-2
http://the-movie-times.com/thrsdir/actors/apacino.html,-1
http://www.contactes.com/,-2
http://www.notredameparish.org/,-1
http://www.philamuseum.org/exhibitions/2001/39.html,2
http://www.tnc.gov.tw/library/children/indexa.htm,2
http://www.shugartstudios.com/,1
http://hazel.forest.net/whootie/stories/france_fairies.html,2
http://aztec.asu.edu/medical/azse/azse0.html#welcome,1
http://www.bbonline.com/recipe/,1
http://www.gamespot.com/gamecube/puzzle/marioparty6/preview_6114361.html,2
http://www.1up.com/do/gameoverview?cid=3160733,2
http://www.360works.com/,1
http://www.mrn.gouv.qc.ca/english/energy/index.jsp,1
http://www.pherolife.com/,-2
http://www.post-gazette.com/pets/19991027spet.asp,-1
http://www.noaillac.com/,-1
http://www3.sympatico.ca/saunders5/,1
http://www.awf.org/content/wildlife/detail/bushbaby,2
http://www.boladedragoncenter.com/,2
http://www.esl-lab.com/,2
http://www.netjak.com/reviews/gamecube/fif2.htm,-1
http://www.georgianmortgages.ca/,1
http://www.pisqworky.cz/,2
http://gradients.lboro.ac.uk/iea2003aie/,1
http://www.sexual-fantasy.co.uk,-2
http://www.ravelloshoes.com/,1
http://www.fero-moden.de,-2
http://members.petfinder.com/~in222/index.html,-1
http://www.koschaum.de/,1
http://www.scarlettscabaret.com/,-2
http://www.leaflitter.org,1
http://www.le-ouaib.net/tintin/,2
http://www.hentaikitty.com/,-2
http://www.softcare.com/,1
http://centralpets.com/,-1
http://www.imdb.com/title/tt0433387/,-1
http://www.ladyjewelry.com,-1
http://www.bear-tracker.com/bobcat.html,2
http://www.scfwb.org/churchpage/canaan.htm,-1
http://www.geocities.com/bourbonstreet/bayou/2980/,-2
http://www.royalcake.com,1
http://www.geocities.com/godkid/,-1
http://www.westbrookhunting.com/,-1
http://www.origami-club.com/,2
http://www.1stbricketwood.org.uk/,2
http://www.recordwk.dircon.co.uk,-1
http://www.mybodyvibes.com,-2
http://news.bbc.co.uk/1/hi/sci/tech/1936023.stm,2
http://jerkoffclub.com/allshowerdudes/freenetpassentry.htm,-2
http://gwydir.demon.co.uk/jo/typing/,2
http://www.realgoodporn.com/sites/dildomania/index.html,-2
http://www.kremlporn.com/legal-content/,-2
http://www.geocities.com/heartland/meadows/8819/index.html,-1
http://tnasupermarket.com/cy/barrioboys/index.shtml,-2
http://www.rhinoridge.com,1
http://philtar.ucsm.ac.uk/encyclopedia/hindu/devot/,-1
http://www.mipagina.cantv.net/aquilesr/calisto.htm,2
http://www.paramount.jp/charlottes/,2
http://www.sussexmasons.org.uk/chapter-executive-2007-2008,-1
http://www.lib.utexas.edu/maps/haiti.html,2
http://members.ozemail.com.au/~slacey,2
http://www.patenteok.com/,2
http://www.puntacanagolf.net/,1
http://www.geocities.com/j_basolo/,1
http://www.hopenet.net.ph/,2
http://www.xxstrip.com/,-2
http://www.scout.at/gfoehl/,2
http://claytoneproductsinc.com,1
http://www.shadows.co.il/,-2
http://www.la-fessee-erotique.com,-2
http://www.all-offroad.com/,-1
http://www.kasralainy.edu.eg/,1
http://www.femmecochonne.com/,-2
http://www.adultsuche.de/,-2
http://www.tyroneward.com/,-1
http://www.film.org,-1
http://www.gbgm-umc.org/wesleyumc-marco/,-1
http://www.newthailand.net/,-2
http://www.klickfick.at/,-2
http://www.geocities.com/pentagon/quarters/2012/,-1
http://www.honeycollection.co.nz/,-1
http://www.philaphans.com/phillies/index.html,1
http://pacifictigers.cstv.com/sports/w-baskbl/paci-w-baskbl-body.html,1
http://gourmet_pork.tripod.com,1
http://www.teenagedreamz.com/free/thp/060703/,-2
http://www.sampler.com,-1
http://www.fata-morgana.nl/,-2
http://www.abashrine.com/,-1
http://www.punishmentbook.org,-2
http://www.microscopy-uk.org.uk/mag/art98/janstar.html,1
http://www.nga.gov/feature/rothko/,2
http://www.na.cse.nagoya-u.ac.jp/~yamamoto/iwapt2007.html,1
http://cube.gamespy.com/gamecube/shadow-the-hedgehog/,2
http://www.valleycarts.com,1
http://www.gwcc.commnet.edu/academics.aspx?id=274&amp;terms=&amp;searchtype=2&amp;fragment=true,-1
http://www.handbooktogreatsex.com/,-2
http://members.tripod.com/~dandrade/,1
http://www.oreillynet.com/pub/a/oreilly/java/news/jini_1000.html,1
http://ds.ign.com/objects/964/964798.html,2
http://www.femininedominatrix.com/avs/femaledominatrix/femdom/entry_avs.html,-2
http://www.geocities.com/kintvisi/,-1
http://www.aloha.com/~darkwatr/,-2
http://www.caledonian-cables.co.uk/,1
http://www-unix.oit.umass.edu/~sconstan/,-1
http://www.game-over.net/reviews.php?id=761&amp;page=reviews,2
http://www.emedicinehealth.com/articles/8850-1.asp,1
http://www.anbg.gov.au/images/photo_cd/9j18g146043/065.html,1
http://linus.socs.uts.edu.au/~don/pubs/latin.html,-1
http://www.sigmachi.ca/toronto_alumni/home.html,-1
http://www.kamenwipers.com/,1
http://www.tv-tokyo.co.jp/anime/,2
http://www.oberers.com/,-1
http://www.oldehomestead.com,-1
http://www.nytimes.com/2001/09/25/national/25inqu.html,-1
http://icsadjusters.com/,1
http://ps2.gamespy.com/playstation-2/outrun-2006-coast-2-coast/,2
http://www.oldandteen.com/19-fucks-80/index.html,-2
http://www.cutworks1xs.btinternet.co.uk,-1
http://www.katanacentral.co.uk/,-1
http://kanephan3.tripod.com/,2
http://www.porno-service.com/gay-porn/soaked-hunks-as-pure-as-snow/,-2
http://www.wcctonline.org,-1
http://www.nativeweb.org/pages/baskets/index.php,2
http://www.jgballard.com,-1
http://www.webmd.com/mental-health/alcohol-abuse/teen-alcohol-and-drug-abuse-topic-overview,2
http://www.suss.no/,2
http://www.geocities.com/mmckillican/mckillicanindex.html,-1
http://www.swingers4real.com/,-2
http://www.arenaproductionsnyc.com,-2
http://www.geocities.com/scarlettpayne25/,-1
http://www.caves.org/,-1
http://news.bbc.co.uk/1/hi/world/africa/country_profiles/1032156.stm,2
http://shorock.com/sawlog/,-1
http://www.boxcheats.com/,2
http://www.square-enix.com/jp/game/,2
http://www.freeporndeluxe.com/bizarre/bizarre/fetish-sex/,-2
http://nature.ptes.tp.edu.tw/plant/index.htm,2
http://www.waldendesigns.com/,1
http://www.zoo.org/factsheets/egyptian_goose/egyptiangoose.html,2
http://www.angelfire.com/tv2/touchstone/,-2
http://helixroot.tripod.com/,-1
http://www.daytraders.com,1
http://rightwords.co.nz/index.php?option=com_content&amp;task=category&amp;sectionid=4&amp;id=13&amp;itemid=30,2
http://www.leollebali.com/,-1
http://paulcaseymusic.com,-1
http://www3.northstar.k12.ak.us/schools/awe/moose/moosepage.html,2
http://www.spankthis.com/,-2
http://www.usouthal.edu/ems/,1
http://www.schloss-einstein.de/,2
http://ysba.bpweb.net,1
http://www.escort-berlin.info/,-2
http://games.teamxbox.com/xbox-360/1836/viking-battle-for-asgard/,2
http://www.cusucceed.net/,2
http://timberwolves.gonorthwood.com/mtennis/,1
http://astrosurf.com/cosmoweb/,2
http://www.kinkyboots.com.au,-1
http://www.citizen.org/litigation/briefs/tobacco/index.cfm,-1
http://www.hi-techsigns.co.uk/,1
http://pc.gamezone.com/gzreviews/r21753.htm,2
http://groups.yahoo.com/group/iowa-group-sex/,-2
http://www.opusmosaics.com,-1
http://games.teamxbox.com/xbox-360/2192/virtua-tennis-2009/,2
http://www8.ocn.ne.jp/~koji2532/,2
http://www.geocities.com/chinaparadies/,-2
http://www.footsexy.com/clean.html,-2
http://www.adultstorecash.com/,-2
http://www.nature.ca/notebooks/english/zebra.htm,2
http://www.allproautotransport.com,1
http://www.indigoextra.com,2
http://www.free-porn-pics-free-porn-pics-free-porn-pics.com/blowjob-free-porn/,-2
http://www.pente.net,-1
